trial_index,subtask,session,loop,trial_id_global,category,sentence,sentence_frame,foil_sentence,foil_sentence_frame,foil_type,chunk_frequency_type,gj_grammatical,gj_error_type,held_out_probe_type,held_out_probe_instance,distractor_words,all_words,previous_encounters,trial_type
12,gj,2,1,200,ungrammatical,Ab SBJ.N1 PUSH-TR,OBJ-SBJ-V.TR,,,,,ungrammatical,verb_frame,,,,,,gj
13,gj,2,1,201,ungrammatical,SBJ.N4 REVEAL-INTR LOC.N3 LOC.N1,SBJ-V.INTR-LOC,,,,,ungrammatical,verb_frame,,,,,,gj
14,gj,2,1,202,ungrammatical,HIDE-TR LOC.N4,OBJ-SBJ-V.TR-LOC,,,,,ungrammatical,verb_frame,,,,,,gj
15,gj,2,1,203,ungrammatical,SBJ.N4 PUSH-TR,OBJ-SBJ-V.TR,,,,,ungrammatical,verb_frame,,,,,,gj
16,gj,2,1,204,ungrammatical,OBJ.N1 SBJ.N4 Ab JUMP-INTR,SBJ-V.INTR,,,,,ungrammatical,verb_frame_and_NP_structure,V-frame-jump-V.INTR,Ab SBJ.N4 JUMP-INTR,,,,gj
17,gj,2,1,205,ungrammatical,SBJ.N2 Ab PUSH-TR,OBJ-SBJ-V.TR,,,,,ungrammatical,verb_frame_and_NP_structure,sent-frame-OBJ-SUBJ-V.TR,OBJ.N4 Ab SBJ.N2 PUSH-TR,,,,gj
18,gj,2,1,206,ungrammatical,OBJ.N1 SBJ.N2 Ab GO-INTR,SBJ-V.INTR,,,,,ungrammatical,verb_frame_and_NP_structure,sent-frame-SUBJ-V.INTR,Ab SBJ.N2 GO-INTR,,,,gj
19,gj,2,1,207,ungrammatical,SBJ.N3 Aa PUSH-TR,OBJ-SBJ-V.TR,,,,,ungrammatical,verb_frame_and_NP_structure,sent-frame-OBJ-SUBJ-V.TR,OBJ.N2 Aa SBJ.N3 PUSH-TR,,,,gj
20,gj,2,1,208,ungrammatical,OBJ.N1 SBJ.N5 Ab JUMP-INTR,SBJ-V.INTR,,,,,ungrammatical,verb_frame_and_NP_structure,sent-frame-SUBJ-V.INTR,Ab SBJ.N5 JUMP-INTR,,,,gj
1,passive,2,2,209,target,OBJ.N5 SBJ.N4 PUSH-TR LOC.N1,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
2,passive,2,2,210,target,SBJ.N3 REVEAL-INTR LOC.N2,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
3,passive,2,2,211,target,OBJ.N5 SBJ.N4 REVEAL-TR LOC.N1,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
4,passive,2,2,212,target,SBJ.N5 REVEAL-INTR LOC.N3,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
5,passive,2,2,213,target,Ab SBJ.N1 GO-INTR,SBJ-V.INTR,,,,,,,,,,,,passive
6,passive,2,2,214,target,Ab OBJ.N5 SBJ.N2 HIDE-TR,OBJ-SBJ-V.TR,,,,,,,,,,,,passive
7,passive,2,2,215,target,Ab SBJ.N3 HIDE-INTR,SBJ-V.INTR,,,,,,,,,,,,passive
8,passive,2,2,216,target,OBJ.N5 SBJ.N4 PUSH-TR LOC.N1,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
9,passive,2,2,217,target,OBJ.N5 SBJ.N4 REVEAL-TR,OBJ-SBJ-V.TR,,,,,,,,,,,,passive
10,passive,2,2,218,target,SBJ.N5 REVEAL-INTR LOC.N4,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
11,passive,2,2,219,target,SBJ.N5 GO-INTR,SBJ-V.INTR,,,,,,,,,,,,passive
12,passive,2,2,220,target,OBJ.N5 SBJ.N3 HIDE-TR,OBJ-SBJ-V.TR,,,,,,,,,,,,passive
13,passive,2,2,221,target,OBJ.N5 SBJ.N4 HIDE-TR LOC.N1,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
14,passive,2,2,222,target,OBJ.N5 SBJ.N3 PUSH-TR LOC.N1,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
15,passive,2,2,223,target,OBJ.N5 Ab SBJ.N2 REVEAL-TR,OBJ-SBJ-V.TR,,,,,,,,,,,,passive
16,passive,2,2,224,target,SBJ.N4 JUMP-INTR,SBJ-V.INTR,,,,,,,,,,,,passive
17,passive,2,2,225,target,Ab SBJ.N4 JUMP-INTR,SBJ-V.INTR,,,,,,,,,,,,passive
18,passive,2,2,226,target,SBJ.N4 GO-INTR LOC.N1,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
19,passive,2,2,227,target,SBJ.N3 HIDE-INTR LOC.N5,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
20,passive,2,2,228,target,SBJ.N1 JUMP-INTR LOC.N2,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
21,passive,2,2,229,target,OBJ.N5 Ab SBJ.N4 REVEAL-TR,OBJ-SBJ-V.TR,,,,,,,,,,,,passive
22,passive,2,2,230,target,OBJ.N5 SBJ.N3 HIDE-TR LOC.N2,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
23,passive,2,2,231,target,Ab SBJ.N5 REVEAL-INTR Ab LOC.N4,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
24,passive,2,2,232,target,OBJ.N5 Ab SBJ.N4 PUSH-TR Ab LOC.N2,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
25,passive,2,2,233,target,OBJ.N5 Ab SBJ.N2 REVEAL-TR LOC.N4,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
26,passive,2,2,234,target,SBJ.N5 REVEAL-INTR LOC.N3,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
27,passive,2,2,235,target,OBJ.N5 SBJ.N1 PUSH-TR,OBJ-SBJ-V.TR,,,,,,,,,,,,passive
28,passive,2,2,236,target,SBJ.N1 GO-INTR,SBJ-V.INTR,,,,,,,,,,,,passive
29,passive,2,2,237,target,OBJ.N5 SBJ.N1 REVEAL-TR LOC.N2,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
30,passive,2,2,238,target,Ab SBJ.N4 REVEAL-INTR Ab LOC.N5,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
31,passive,2,2,239,target,OBJ.N5 SBJ.N4 HIDE-TR Ab LOC.N1,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
32,passive,2,2,240,target,OBJ.N5 Ab SBJ.N2 REVEAL-TR,OBJ-SBJ-V.TR,,,,,,,,,,,,passive
33,passive,2,2,241,target,Ab SBJ.N1 HIDE-INTR,SBJ-V.INTR,,,,,,,,,,,,passive
34,passive,2,2,242,target,OBJ.N5 SBJ.N4 HIDE-TR LOC.N2,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
35,passive,2,2,243,target,SBJ.N4 JUMP-INTR,SBJ-V.INTR,,,,,,,,,,,,passive
36,passive,2,2,244,target,OBJ.N5 SBJ.N1 PUSH-TR,OBJ-SBJ-V.TR,,,,,,,,,,,,passive
37,passive,2,2,245,target,Ab SBJ.N4 GO-INTR,SBJ-V.INTR,,,,,,,,,,,,passive
38,passive,2,2,246,target,Ab SBJ.N2 HIDE-INTR LOC.N1,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
39,passive,2,2,247,target,Ab SBJ.N3 JUMP-INTR Ab LOC.N4,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
40,passive,2,2,248,target,Aa SBJ.N4 GO-INTR Aa LOC.N5,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
41,passive,2,2,249,target,OBJ.N5 SBJ.N2 PUSH-TR Ab LOC.N4,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
42,passive,2,2,250,target,OBJ.N5 SBJ.N4 REVEAL-TR,OBJ-SBJ-V.TR,,,,,,,,,,,,passive
1,comprehension,2,2,251,target,SBJ.N3 REVEAL-INTR LOC.N5,SBJ-V.INTR-LOC,SBJ.N3 JUMP-INTR LOC.N5,SBJ-V.INTR-LOC,wrong_verb,,,,,,,,,comprehension
2,comprehension,2,2,252,target,OBJ.N5 SBJ.N4 PUSH-TR LOC.N2,OBJ-SBJ-V.TR-LOC,OBJ.N4 SBJ.N5 REVEAL-TR LOC.N2,OBJ-SBJ-V.TR-LOC,swapped_roles_wrong_verb,,,,,,,,,comprehension
3,comprehension,2,2,253,target,OBJ.N5 SBJ.N4 HIDE-TR LOC.N3,OBJ-SBJ-V.TR-LOC,OBJ.N5 SBJ.N3 HIDE-TR LOC.N4,OBJ-SBJ-V.TR-LOC,swapped_roles,,,,,,,,,comprehension
4,comprehension,2,2,254,target,SBJ.N1 REVEAL-INTR LOC.N2,SBJ-V.INTR-LOC,SBJ.N1 HIDE-INTR LOC.N2,SBJ-V.INTR-LOC,wrong_verb,,,,,,,,,comprehension
5,comprehension,2,2,255,target,OBJ.N5 SBJ.N4 REVEAL-TR,OBJ-SBJ-V.TR,OBJ.N4 SBJ.N5 PUSH-TR,OBJ-SBJ-V.TR,swapped_roles_wrong_verb,,,,,,,,,comprehension
6,comprehension,2,2,256,target,SBJ.N2 GO-INTR,SBJ-V.INTR,SBJ.N2 REVEAL-INTR,SBJ-V.INTR,wrong_verb,,,,,,,,,comprehension
7,comprehension,2,2,257,target,SBJ.N5 JUMP-INTR,SBJ-V.INTR,SBJ.N5 HIDE-INTR,SBJ-V.INTR,wrong_verb,,,,,,,,,comprehension
8,comprehension,2,2,258,target,OBJ.N5 SBJ.N1 PUSH-TR LOC.N2,OBJ-SBJ-V.TR-LOC,OBJ.N5 SBJ.N2 PUSH-TR LOC.N1,OBJ-SBJ-V.TR-LOC,swapped_roles,,,,,,,,,comprehension
9,comprehension,2,2,259,target,SBJ.N1 REVEAL-INTR LOC.N3,SBJ-V.INTR-LOC,SBJ.N3 JUMP-INTR LOC.N1,SBJ-V.INTR-LOC,swapped_roles_wrong_verb,,,,,,,,,comprehension
10,comprehension,2,2,260,target,Ab OBJ.N5 SBJ.N1 REVEAL-TR,OBJ-SBJ-V.TR,Aa OBJ.N5 SBJ.N1 HIDE-TR,OBJ-SBJ-V.TR,wrong_verb_wrong_adjective,,,,,,,,,comprehension
11,comprehension,2,2,261,target,Ab SBJ.N2 HIDE-INTR,SBJ-V.INTR,Aa SBJ.N2 HIDE-INTR,SBJ-V.INTR,wrong_adjective,,,,,,,,,comprehension
12,comprehension,2,2,262,target,OBJ.N5 SBJ.N1 HIDE-TR LOC.N2,OBJ-SBJ-V.TR-LOC,OBJ.N2 SBJ.N1 HIDE-TR LOC.N5,OBJ-SBJ-V.TR-LOC,swapped_roles,,,,,,,,,comprehension
13,comprehension,2,2,263,target,OBJ.N5 Ab SBJ.N1 HIDE-TR,OBJ-SBJ-V.TR,Aa OBJ.N1 SBJ.N5 HIDE-TR,OBJ-SBJ-V.TR,wrong_adjective_swapped_roles,,,,,,,,,comprehension
14,comprehension,2,2,264,target,OBJ.N5 Ab SBJ.N1 REVEAL-TR,OBJ-SBJ-V.TR,OBJ.N5 Aa SBJ.N1 PUSH-TR,OBJ-SBJ-V.TR,wrong_verb_wrong_adjective,,,,,,,,,comprehension
15,comprehension,2,2,265,target,OBJ.N5 SBJ.N4 PUSH-TR LOC.N1,OBJ-SBJ-V.TR-LOC,OBJ.N4 SBJ.N5 HIDE-TR LOC.N1,OBJ-SBJ-V.TR-LOC,swapped_roles_wrong_verb,,,,,,,,,comprehension
16,comprehension,2,2,266,target,Ab SBJ.N2 GO-INTR,SBJ-V.INTR,Aa SBJ.N2 GO-INTR,SBJ-V.INTR,wrong_adjective,,,,,,,,,comprehension
17,comprehension,2,2,267,target,SBJ.N5 HIDE-INTR,SBJ-V.INTR,SBJ.N5 REVEAL-INTR,SBJ-V.INTR,wrong_verb,,,,,,,,,comprehension
18,comprehension,2,2,268,target,SBJ.N1 JUMP-INTR LOC.N3,SBJ-V.INTR-LOC,SBJ.N3 JUMP-INTR LOC.N1,SBJ-V.INTR-LOC,swapped_roles,,,,,,,,,comprehension
19,comprehension,2,2,269,target,SBJ.N5 GO-INTR LOC.N2,SBJ-V.INTR-LOC,SBJ.N2 HIDE-INTR LOC.N5,SBJ-V.INTR-LOC,swapped_roles_wrong_verb,,,,,,,,,comprehension
20,comprehension,2,2,270,target,SBJ.N3 HIDE-INTR LOC.N5,SBJ-V.INTR-LOC,SBJ.N5 HIDE-INTR LOC.N3,SBJ-V.INTR-LOC,swapped_roles,,,,,,,,,comprehension
21,comprehension,2,2,271,target,OBJ.N5 SBJ.N3 PUSH-TR LOC.N1,OBJ-SBJ-V.TR-LOC,OBJ.N5 SBJ.N3 REVEAL-TR LOC.N1,OBJ-SBJ-V.TR-LOC,wrong_verb,,,,,,,,,comprehension
22,comprehension,2,2,272,target,Ab OBJ.N5 SBJ.N1 REVEAL-TR,OBJ-SBJ-V.TR,OBJ.N1 Aa SBJ.N5 REVEAL-TR,OBJ-SBJ-V.TR,wrong_adjective_swapped_roles,,,,,,,,,comprehension
23,comprehension,2,2,273,target,OBJ.N5 SBJ.N1 PUSH-TR Ab LOC.N3,OBJ-SBJ-V.TR-LOC,OBJ.N5 SBJ.N1 REVEAL-TR Aa LOC.N3,OBJ-SBJ-V.TR-LOC,wrong_verb_wrong_adjective,,,,,,,,,comprehension
24,comprehension,2,2,274,target,Ab SBJ.N2 REVEAL-INTR Ab LOC.N4,SBJ-V.INTR-LOC,Ab SBJ.N4 REVEAL-INTR Aa LOC.N2,SBJ-V.INTR-LOC,wrong_adjective_swapped_roles,,,,,,,,,comprehension
25,comprehension,2,2,275,target,OBJ.N5 Ab SBJ.N1 REVEAL-TR Ab LOC.N3,OBJ-SBJ-V.TR-LOC,OBJ.N5 Ab SBJ.N1 REVEAL-TR Aa LOC.N3,OBJ-SBJ-V.TR-LOC,wrong_adjective,,,,,,,,,comprehension
26,comprehension,2,2,276,target,Ab SBJ.N4 REVEAL-INTR LOC.N3,SBJ-V.INTR-LOC,Aa SBJ.N4 JUMP-INTR LOC.N3,SBJ-V.INTR-LOC,wrong_verb_wrong_adjective,,,,,,,,,comprehension
27,comprehension,2,2,277,target,Ab SBJ.N5 REVEAL-INTR Ab LOC.N4,SBJ-V.INTR-LOC,Ab SBJ.N4 REVEAL-INTR Aa LOC.N5,SBJ-V.INTR-LOC,wrong_adjective_swapped_roles,,,,,,,,,comprehension
28,comprehension,2,2,278,target,Ab OBJ.N5 SBJ.N3 PUSH-TR,OBJ-SBJ-V.TR,Aa OBJ.N5 SBJ.N3 PUSH-TR,OBJ-SBJ-V.TR,wrong_adjective,,,,,,,,,comprehension
29,comprehension,2,2,279,target,Ab SBJ.N4 JUMP-INTR,SBJ-V.INTR,Aa SBJ.N4 GO-INTR,SBJ-V.INTR,wrong_verb_wrong_adjective,,,,,,,,,comprehension
30,comprehension,2,2,280,target,Ab OBJ.N5 SBJ.N4 HIDE-TR LOC.N3,OBJ-SBJ-V.TR-LOC,OBJ.N3 SBJ.N4 HIDE-TR Aa LOC.N5,OBJ-SBJ-V.TR-LOC,wrong_adjective_swapped_roles,,,,,,,,,comprehension
31,comprehension,2,2,281,target,Ab OBJ.N5 SBJ.N4 REVEAL-TR,OBJ-SBJ-V.TR,Aa OBJ.N5 SBJ.N4 REVEAL-TR,OBJ-SBJ-V.TR,wrong_adjective,,,,,,,,,comprehension
32,comprehension,2,2,282,target,Ab OBJ.N5 Ab SBJ.N2 HIDE-TR LOC.N4,OBJ-SBJ-V.TR-LOC,Ab OBJ.N5 Aa SBJ.N2 REVEAL-TR LOC.N4,OBJ-SBJ-V.TR-LOC,wrong_verb_wrong_adjective,,,,,,,,,comprehension
33,comprehension,2,2,283,target,Ab SBJ.N4 GO-INTR,SBJ-V.INTR,Aa SBJ.N4 GO-INTR,SBJ-V.INTR,wrong_adjective,,,,,,,,,comprehension
34,comprehension,2,2,284,target,Ab OBJ.N5 Ab SBJ.N1 PUSH-TR,OBJ-SBJ-V.TR,Ab OBJ.N1 Aa SBJ.N5 PUSH-TR,OBJ-SBJ-V.TR,wrong_adjective_swapped_roles,,,,,,,,,comprehension
35,comprehension,2,2,285,target,Ab SBJ.N5 HIDE-INTR,SBJ-V.INTR,Aa SBJ.N5 REVEAL-INTR,SBJ-V.INTR,wrong_verb_wrong_adjective,,,,,,,,,comprehension
36,comprehension,2,2,286,target,Ab OBJ.N5 SBJ.N2 REVEAL-TR Ab LOC.N3,OBJ-SBJ-V.TR-LOC,Ab OBJ.N3 SBJ.N2 HIDE-TR Ab LOC.N5,OBJ-SBJ-V.TR-LOC,swapped_roles_wrong_verb,,,,,,,,,comprehension
37,comprehension,2,2,287,target,Ab SBJ.N5 HIDE-INTR,SBJ-V.INTR,Ab SBJ.N5 GO-INTR,SBJ-V.INTR,wrong_verb,,,,,,,,,comprehension
38,comprehension,2,2,288,target,Ab SBJ.N4 JUMP-INTR LOC.N3,SBJ-V.INTR-LOC,SBJ.N3 JUMP-INTR Ab LOC.N4,SBJ-V.INTR-LOC,swapped_roles,,,,,,,,,comprehension
39,comprehension,2,2,289,target,Ab SBJ.N4 GO-INTR Ab LOC.N3,SBJ-V.INTR-LOC,Ab SBJ.N3 GO-INTR Aa LOC.N4,SBJ-V.INTR-LOC,wrong_adjective_swapped_roles,,,,,,,,,comprehension
40,comprehension,2,2,290,target,Ab SBJ.N2 HIDE-INTR Aa LOC.N1,SBJ-V.INTR-LOC,Ab SBJ.N2 HIDE-INTR Ab LOC.N1,SBJ-V.INTR-LOC,wrong_adjective,,,,,,,,,comprehension
41,comprehension,2,2,291,target,Ab OBJ.N5 SBJ.N1 PUSH-TR LOC.N4,OBJ-SBJ-V.TR-LOC,OBJ.N1 Ab SBJ.N5 HIDE-TR LOC.N4,OBJ-SBJ-V.TR-LOC,swapped_roles_wrong_verb,,,,,,,,,comprehension
42,comprehension,2,2,292,target,Ab OBJ.N5 Ab SBJ.N3 PUSH-TR,OBJ-SBJ-V.TR,Ab OBJ.N3 Ab SBJ.N5 PUSH-TR,OBJ-SBJ-V.TR,swapped_roles,,,,,,,,,comprehension
1,production,2,2,293,target,SBJ.N4 REVEAL-INTR LOC.N5,SBJ-V.INTR-LOC,,,,,,,,,Aa|N2|PUSH|HIDE,HIDE|Aa|PUSH|N2|N5|N4|REVEAL,,production
2,production,2,2,294,target,OBJ.N5 SBJ.N4 HIDE-TR LOC.N3,OBJ-SBJ-V.TR-LOC,,,,,,,,,JUMP|Ab|N2|N1,N3|N2|N4|HIDE|N5|N1|JUMP|Ab,,production
3,production,2,2,295,target,SBJ.N3 REVEAL-INTR LOC.N4,SBJ-V.INTR-LOC,,,,,,,,,GO|N5|JUMP|Aa,JUMP|Aa|GO|REVEAL|N3|N5|N4,,production
4,production,2,2,296,target,OBJ.N5 SBJ.N1 REVEAL-TR LOC.N4,OBJ-SBJ-V.TR-LOC,,,,,,,,,N3|Aa|PUSH|GO,Aa|PUSH|REVEAL|N5|N4|GO|N1|N3,,production
5,production,2,2,297,target,SBJ.N3 JUMP-INTR,SBJ-V.INTR,,,,,,,,,HIDE|Aa|REVEAL|N2,REVEAL|Aa|HIDE|JUMP|N2|N3,,production
6,production,2,2,298,target,OBJ.N5 Ab SBJ.N3 PUSH-TR,OBJ-SBJ-V.TR,,,,,,,,,GO|HIDE|N2|Aa,Ab|N5|GO|N3|HIDE|Aa|N2|PUSH,,production
7,production,2,2,299,target,Ab SBJ.N4 HIDE-INTR,SBJ-V.INTR,,,,,,,,,REVEAL|GO|N2|JUMP,Ab|JUMP|N4|HIDE|GO|N2|REVEAL,,production
8,production,2,2,300,target,SBJ.N2 REVEAL-INTR LOC.N3,SBJ-V.INTR-LOC,,,,,,,,,Aa|JUMP|Ab|PUSH,N3|JUMP|PUSH|N2|REVEAL|Ab|Aa,,production
9,production,2,2,301,target,OBJ.N5 SBJ.N3 PUSH-TR,OBJ-SBJ-V.TR,,,,,,,,,HIDE|N1|JUMP|N4,JUMP|N3|PUSH|N4|HIDE|N5|N1,,production
10,production,2,2,302,target,OBJ.N5 SBJ.N1 HIDE-TR LOC.N4,OBJ-SBJ-V.TR-LOC,,,,,,,,,N3|GO|N2|JUMP,GO|N3|N2|N4|HIDE|JUMP|N1|N5,,production
11,production,2,2,303,target,OBJ.N5 SBJ.N2 REVEAL-TR LOC.N1,OBJ-SBJ-V.TR-LOC,,,,,,,,,Aa|PUSH|N4|HIDE,N1|PUSH|HIDE|REVEAL|N4|N5|Aa|N2,,production
12,production,2,2,304,target,Ab OBJ.N5 SBJ.N1 PUSH-TR,OBJ-SBJ-V.TR,,,,,,,,,Aa|REVEAL|HIDE|N4,Ab|N1|HIDE|Aa|N4|REVEAL|PUSH|N5,,production
13,production,2,2,305,target,SBJ.N2 JUMP-INTR,SBJ-V.INTR,,,,,,,,,Aa|HIDE|N4|GO,N4|HIDE|N2|Aa|GO|JUMP,,production
14,production,2,2,306,target,Ab SBJ.N1 GO-INTR,SBJ-V.INTR,,,,,,,,,HIDE|N3|N2|N4,N4|N2|Ab|HIDE|GO|N3|N1,,production
15,production,2,2,307,target,OBJ.N5 Ab SBJ.N3 HIDE-TR,OBJ-SBJ-V.TR,,,,,,,,,PUSH|GO|N1|JUMP,N5|HIDE|JUMP|Ab|N1|PUSH|N3|GO,,production
16,production,2,2,308,target,OBJ.N5 SBJ.N2 REVEAL-TR LOC.N4,OBJ-SBJ-V.TR-LOC,,,,,,,,,Aa|GO|PUSH|HIDE,PUSH|N5|Aa|N4|HIDE|REVEAL|GO|N2,,production
17,production,2,2,309,target,Ab SBJ.N5 JUMP-INTR,SBJ-V.INTR,,,,,,,,,Aa|N3|PUSH|N2,JUMP|N3|Aa|N2|N5|PUSH|Ab,,production
18,production,2,2,310,target,SBJ.N3 HIDE-INTR LOC.N5,SBJ-V.INTR-LOC,,,,,,,,,GO|JUMP|Ab|PUSH,N5|HIDE|N3|PUSH|GO|JUMP|Ab,,production
19,production,2,2,311,target,SBJ.N3 GO-INTR LOC.N4,SBJ-V.INTR-LOC,,,,,,,,,N1|N5|N2|Ab,N3|Ab|GO|N1|N5|N4|N2,,production
20,production,2,2,312,target,SBJ.N4 JUMP-INTR LOC.N3,SBJ-V.INTR-LOC,,,,,,,,,HIDE|N2|GO|N5,JUMP|N2|N3|HIDE|GO|N5|N4,,production
21,production,2,2,313,target,OBJ.N5 SBJ.N1 PUSH-TR LOC.N3,OBJ-SBJ-V.TR-LOC,,,,,,,,,N4|REVEAL|GO|Aa,N3|PUSH|N5|N4|GO|N1|REVEAL|Aa,,production
22,production,2,2,314,target,OBJ.N5 Ab SBJ.N1 REVEAL-TR,OBJ-SBJ-V.TR,,,,,,,,,N2|GO|Aa|JUMP,Aa|N1|JUMP|N5|Ab|N2|REVEAL|GO,,production
23,production,2,2,315,target,Ab OBJ.N5 Ab SBJ.N1 REVEAL-TR LOC.N2,OBJ-SBJ-V.TR-LOC,,,,,,,,,N4|JUMP|N3|PUSH,Ab|PUSH|N4|JUMP|REVEAL|N1|N5|N2|N3|Ab,,production
24,production,2,2,316,target,SBJ.N1 REVEAL-INTR LOC.N5,SBJ-V.INTR-LOC,,,,,,,,,PUSH|Aa|Ab|GO,GO|N5|REVEAL|Aa|PUSH|Ab|N1,,production
25,production,2,2,317,target,OBJ.N5 SBJ.N1 HIDE-TR Ab LOC.N4,OBJ-SBJ-V.TR-LOC,,,,,,,,,PUSH|N3|GO|N2,N1|N5|GO|PUSH|HIDE|Ab|N2|N4|N3,,production
26,production,2,2,318,target,Ab SBJ.N1 REVEAL-INTR LOC.N5,SBJ-V.INTR-LOC,,,,,,,,,GO|HIDE|Aa|N4,GO|REVEAL|HIDE|Aa|N4|N5|N1|Ab,,production
27,production,2,2,319,target,OBJ.N5 Ab SBJ.N4 REVEAL-TR Ab LOC.N1,OBJ-SBJ-V.TR-LOC,,,,,,,,,GO|Aa|PUSH|N2,PUSH|REVEAL|N2|Aa|Ab|N4|Ab|N5|N1|GO,,production
28,production,2,2,320,target,Ab SBJ.N2 REVEAL-INTR LOC.N3,SBJ-V.INTR-LOC,,,,,,,,,HIDE|GO|N4|Aa,Ab|HIDE|GO|REVEAL|N4|N3|Aa|N2,,production
29,production,2,2,321,target,OBJ.N5 SBJ.N1 PUSH-TR,OBJ-SBJ-V.TR,,,,,,,,,Ab|HIDE|Aa|N3,Ab|PUSH|N5|N1|Aa|HIDE|N3,,production
30,production,2,2,322,target,SBJ.N2 GO-INTR,SBJ-V.INTR,,,,,,,,,REVEAL|JUMP|N3|PUSH,N2|JUMP|PUSH|REVEAL|GO|N3,,production
31,production,2,2,323,target,OBJ.N5 SBJ.N3 HIDE-TR LOC.N1,OBJ-SBJ-V.TR-LOC,,,,,,,,,N2|REVEAL|GO|JUMP,HIDE|GO|N1|JUMP|N5|N2|N3|REVEAL,,production
32,production,2,2,324,target,Ab OBJ.N5 Aa SBJ.N5 REVEAL-TR,OBJ-SBJ-V.TR,,,,,,,,,N2|HIDE|N4|N3,REVEAL|Aa|HIDE|N3|N4|N2|Ab|N5|N5,,production
33,production,2,2,325,target,Ab SBJ.N1 HIDE-INTR,SBJ-V.INTR,,,,,,,,,N2|N3|N5|Aa,Ab|HIDE|Aa|N2|N3|N1|N5,,production
34,production,2,2,326,target,OBJ.N5 SBJ.N4 PUSH-TR,OBJ-SBJ-V.TR,,,,,,,,,Aa|JUMP|N1|GO,N4|JUMP|Aa|PUSH|GO|N1|N5,,production
35,production,2,2,327,target,Ab OBJ.N5 Ab SBJ.N3 HIDE-TR Ab LOC.N1,OBJ-SBJ-V.TR-LOC,,,,,,,,,PUSH|GO|REVEAL|JUMP,N3|Ab|N1|REVEAL|PUSH|N5|GO|Ab|HIDE|JUMP|Ab,,production
36,production,2,2,328,target,Ab SBJ.N3 JUMP-INTR,SBJ-V.INTR,,,,,,,,,REVEAL|N1|PUSH|Aa,PUSH|REVEAL|N3|N1|JUMP|Ab|Aa,,production
37,production,2,2,329,target,SBJ.N5 GO-INTR,SBJ-V.INTR,,,,,,,,,Ab|N4|N2|JUMP,Ab|N2|JUMP|N4|N5|GO,,production
38,production,2,2,330,target,Aa SBJ.N2 HIDE-INTR Ab LOC.N5,SBJ-V.INTR-LOC,,,,,,,,,N4|JUMP|N3|PUSH,N4|Aa|PUSH|JUMP|Ab|N2|N5|N3|HIDE,,production
39,production,2,2,331,target,Ab SBJ.N1 JUMP-INTR Aa LOC.N4,SBJ-V.INTR-LOC,,,,,,,,,REVEAL|N3|GO|N2,Aa|N1|N3|JUMP|Ab|GO|N4|N2|REVEAL,,production
40,production,2,2,332,target,Aa SBJ.N1 JUMP-INTR LOC.N4,SBJ-V.INTR-LOC,,,,,,,,,PUSH|Ab|HIDE|GO,GO|N4|N1|Ab|HIDE|JUMP|Aa|PUSH,,production
41,production,2,2,333,target,OBJ.N5 SBJ.N4 PUSH-TR Ab LOC.N3,OBJ-SBJ-V.TR-LOC,,,,,,,,,Aa|GO|HIDE|N2,Ab|Aa|N3|GO|HIDE|N4|PUSH|N5|N2,,production
42,production,2,2,334,target,Ab OBJ.N5 Ab SBJ.N1 REVEAL-TR,OBJ-SBJ-V.TR,,,,,,,,,PUSH|JUMP|Aa|HIDE,Aa|JUMP|PUSH|Ab|REVEAL|N1|Ab|N5|HIDE,,production
1,chunk,2,2,335,unseen_legal,N1 N5,,,,,unseen_legal,,,,,,,0,chunk
2,chunk,2,2,336,illegal,PUSH HIDE,,,,,illegal,,,,,,,0,chunk
3,chunk,2,2,337,illegal,HIDE HIDE,,,,,illegal,,,,,,,0,chunk
4,chunk,2,2,338,unseen_legal,N1 N4,,,,,unseen_legal,,,,,,,0,chunk
5,chunk,2,2,339,seen_low_freq,HIDE Aa,,,,,seen_low_freq,,,,,,,1,chunk
6,chunk,2,2,340,unseen_legal,N2 N4,,,,,unseen_legal,,,,,,,0,chunk
