trial_index,subtask,session,loop,trial_id_global,category,sentence,sentence_frame,foil_sentence,foil_sentence_frame,foil_type,chunk_frequency_type,gj_grammatical,gj_error_type,held_out_probe_type,held_out_probe_instance,distractor_words,all_words,previous_encounters,trial_type
17,chunk,3,1,517,illegal,REVEAL PUSH,,,,,illegal,,,,,,,0,chunk
18,chunk,3,1,518,seen_low_freq,PUSH N3,,,,,seen_low_freq,,,,,,,3,chunk
19,chunk,3,1,519,unseen_legal,PUSH N5,,,,,unseen_legal,,,,,,,0,chunk
20,chunk,3,1,520,unseen_legal,N1 Ab,,,,,unseen_legal,,,,,,,0,chunk
1,gj,3,1,521,grammatical,OBJ.N5 SBJ.N2 PUSH-TR,OBJ-SBJ-V.TR,,,,,grammatical,,,,,,8,gj
2,gj,3,1,522,grammatical,SBJ.N3 REVEAL-INTR Ab LOC.N2,SBJ-V.INTR-LOC,,,,,grammatical,,,,,,2,gj
3,gj,3,1,523,grammatical,SBJ.N2 GO-INTR,SBJ-V.INTR,,,,,grammatical,,,,,,5,gj
4,gj,3,1,524,grammatical,OBJ.N5 SBJ.N4 HIDE-TR LOC.N2,OBJ-SBJ-V.TR-LOC,,,,,grammatical,,,,,,3,gj
5,gj,3,1,525,grammatical,SBJ.N1 HIDE-INTR Ab LOC.N4,SBJ-V.INTR-LOC,,,,,grammatical,,,,,,1,gj
6,gj,3,1,526,grammatical,Ab SBJ.N1 JUMP-INTR LOC.N5,SBJ-V.INTR-LOC,,,,,grammatical,,arg-unique-LOC,Ab SBJ.N1 JUMP-INTR LOC.N5,,,0,gj
7,gj,3,1,527,grammatical,Ab OBJ.N5 Ab SBJ.N2 PUSH-TR Aa LOC.N2,OBJ-SBJ-V.TR-LOC,,,,,grammatical,,arg-unique-LOC,Ab OBJ.N5 Ab SBJ.N2 PUSH-TR Aa LOC.N2,,,0,gj
8,gj,3,1,528,grammatical,Ab OBJ.N5 Aa SBJ.N5 PUSH-TR,OBJ-SBJ-V.TR,,,,,grammatical,,arg-unique-SUBJ,Ab OBJ.N5 Aa SBJ.N5 PUSH-TR,,,0,gj
9,gj,3,1,529,grammatical,Ab OBJ.N2 SBJ.N4 HIDE-TR LOC.N3,OBJ-SBJ-V.TR-LOC,,,,,grammatical,,verb-noun-comb-hide-V.TR-2-OBJ,OBJ|2|hide-V.TR,,,0,gj
10,gj,3,1,530,grammatical,Aa SBJ.N2 JUMP-INTR,SBJ-V.INTR,,,,,grammatical,,V-frame-jump-V.INTR,Aa SBJ.N2 JUMP-INTR,,,0,gj
11,gj,3,1,531,ungrammatical,SBJ.N2 PUSH-TR,OBJ-SBJ-V.TR,,,,,ungrammatical,verb_frame,,,,,,gj
12,gj,3,1,532,ungrammatical,REVEAL-INTR Ab LOC.N2,SBJ-V.INTR-LOC,,,,,ungrammatical,verb_frame,,,,,,gj
13,gj,3,1,533,ungrammatical,OBJ.N1 SBJ.N2 GO-INTR,SBJ-V.INTR,,,,,ungrammatical,verb_frame,,,,,,gj
14,gj,3,1,534,ungrammatical,OBJ.N5 SBJ.N4 HIDE-TR LOC.N2 LOC.N1,OBJ-SBJ-V.TR-LOC,,,,,ungrammatical,verb_frame,,,,,,gj
15,gj,3,1,535,ungrammatical,SBJ.N1 HIDE-INTR Ab LOC.N4 LOC.N2,SBJ-V.INTR-LOC,,,,,ungrammatical,verb_frame,,,,,,gj
16,gj,3,1,536,ungrammatical,SBJ.N1 Ab JUMP-INTR LOC.N5 LOC.N2,SBJ-V.INTR-LOC,,,,,ungrammatical,verb_frame_and_NP_structure,arg-unique-LOC,Ab SBJ.N1 JUMP-INTR LOC.N5,,,,gj
17,gj,3,1,537,ungrammatical,OBJ.N5 Ab SBJ.N2 PUSH-TR Ab Aa LOC.N2 LOC.N1,OBJ-SBJ-V.TR-LOC,,,,,ungrammatical,verb_frame_and_NP_structure,arg-unique-LOC,Ab OBJ.N5 Ab SBJ.N2 PUSH-TR Aa LOC.N2,,,,gj
18,gj,3,1,538,ungrammatical,SBJ.N5 Aa PUSH-TR,OBJ-SBJ-V.TR,,,,,ungrammatical,verb_frame_and_NP_structure,arg-unique-SUBJ,Ab OBJ.N5 Aa SBJ.N5 PUSH-TR,,,,gj
19,gj,3,1,539,ungrammatical,OBJ.N2 Ab SBJ.N4 HIDE-TR LOC.N3 LOC.N1,OBJ-SBJ-V.TR-LOC,,,,,ungrammatical,verb_frame_and_NP_structure,verb-noun-comb-hide-V.TR-2-OBJ,OBJ|2|hide-V.TR,,,,gj
20,gj,3,1,540,ungrammatical,OBJ.N1 SBJ.N2 Aa JUMP-INTR,SBJ-V.INTR,,,,,ungrammatical,verb_frame_and_NP_structure,V-frame-jump-V.INTR,Aa SBJ.N2 JUMP-INTR,,,,gj
1,passive,3,2,541,target,Ab OBJ.N5 SBJ.N3 HIDE-TR Ab LOC.N2,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
2,passive,3,2,542,target,Ab SBJ.N2 REVEAL-INTR LOC.N3,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
3,passive,3,2,543,target,Ab OBJ.N5 SBJ.N4 PUSH-TR Ab LOC.N3,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
4,passive,3,2,544,target,Ab SBJ.N1 GO-INTR,SBJ-V.INTR,,,,,,,,,,,,passive
5,passive,3,2,545,target,Ab OBJ.N5 Ab SBJ.N2 REVEAL-TR,OBJ-SBJ-V.TR,,,,,,,,,,,,passive
6,passive,3,2,546,target,SBJ.N2 REVEAL-INTR LOC.N4,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
7,passive,3,2,547,target,SBJ.N4 REVEAL-INTR LOC.N5,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
8,passive,3,2,548,target,Ab OBJ.N5 Ab SBJ.N4 PUSH-TR,OBJ-SBJ-V.TR,,,,,,,,,,,,passive
9,passive,3,2,549,target,Ab OBJ.N5 Ab SBJ.N2 REVEAL-TR Ab LOC.N4,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
10,passive,3,2,550,target,Aa SBJ.N5 JUMP-INTR,SBJ-V.INTR,,,,,,,,,,,,passive
11,passive,3,2,551,target,Ab OBJ.N5 SBJ.N3 HIDE-TR LOC.N2,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
12,passive,3,2,552,target,Ab OBJ.N5 Ab SBJ.N2 REVEAL-TR,OBJ-SBJ-V.TR,,,,,,,,,,,,passive
13,passive,3,2,553,target,Aa SBJ.N5 HIDE-INTR,SBJ-V.INTR,,,,,,,,,,,,passive
14,passive,3,2,554,target,SBJ.N5 REVEAL-INTR Ab LOC.N3,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
15,passive,3,2,555,target,SBJ.N5 REVEAL-INTR LOC.N2,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
16,passive,3,2,556,target,Aa SBJ.N5 JUMP-INTR,SBJ-V.INTR,,,,,,,,,,,,passive
17,passive,3,2,557,target,Ab OBJ.N5 Aa SBJ.N5 PUSH-TR,OBJ-SBJ-V.TR,,,,,,,,,,,,passive
18,passive,3,2,558,target,Ab OBJ.N5 SBJ.N3 HIDE-TR Ab LOC.N4,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
19,passive,3,2,559,target,SBJ.N3 GO-INTR,SBJ-V.INTR,,,,,,,,,,,,passive
20,passive,3,2,560,target,Ab OBJ.N5 SBJ.N4 REVEAL-TR LOC.N3,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
21,passive,3,2,561,target,Ab OBJ.N5 Aa SBJ.N5 HIDE-TR,OBJ-SBJ-V.TR,,,,,,,,,,,,passive
22,passive,3,2,562,target,SBJ.N3 REVEAL-INTR Ab LOC.N5,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
23,passive,3,2,563,target,OBJ.N5 SBJ.N4 PUSH-TR,OBJ-SBJ-V.TR,,,,,,,,,,,,passive
24,passive,3,2,564,target,Ab SBJ.N5 HIDE-INTR,SBJ-V.INTR,,,,,,,,,,,,passive
25,passive,3,2,565,target,OBJ.N5 Ab SBJ.N4 PUSH-TR Ab LOC.N3,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
26,passive,3,2,566,target,Ab SBJ.N5 JUMP-INTR,SBJ-V.INTR,,,,,,,,,,,,passive
27,passive,3,2,567,target,OBJ.N5 SBJ.N2 HIDE-TR,OBJ-SBJ-V.TR,,,,,,,,,,,,passive
28,passive,3,2,568,target,OBJ.N5 Ab SBJ.N2 REVEAL-TR LOC.N4,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
29,passive,3,2,569,target,Aa SBJ.N5 HIDE-INTR,SBJ-V.INTR,,,,,,,,,,,,passive
30,passive,3,2,570,target,OBJ.N5 SBJ.N2 HIDE-TR LOC.N3,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
31,passive,3,2,571,target,OBJ.N5 SBJ.N4 REVEAL-TR,OBJ-SBJ-V.TR,,,,,,,,,,,,passive
32,passive,3,2,572,target,Ab OBJ.N5 Ab SBJ.N4 PUSH-TR,OBJ-SBJ-V.TR,,,,,,,,,,,,passive
33,passive,3,2,573,target,Ab SBJ.N5 GO-INTR,SBJ-V.INTR,,,,,,,,,,,,passive
34,passive,3,2,574,target,SBJ.N5 JUMP-INTR,SBJ-V.INTR,,,,,,,,,,,,passive
35,passive,3,2,575,target,SBJ.N3 HIDE-INTR Aa LOC.N2,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
36,passive,3,2,576,target,Aa SBJ.N1 GO-INTR LOC.N4,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
37,passive,3,2,577,target,SBJ.N4 GO-INTR Ab LOC.N2,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
38,passive,3,2,578,target,Ab SBJ.N1 JUMP-INTR Aa LOC.N2,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
39,passive,3,2,579,target,Aa SBJ.N2 HIDE-INTR LOC.N1,SBJ-V.INTR-LOC,,,,,,,,,,,,passive
40,passive,3,2,580,target,Ab OBJ.N5 SBJ.N3 REVEAL-TR LOC.N2,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
41,passive,3,2,581,target,OBJ.N5 Ab SBJ.N1 PUSH-TR Ab LOC.N3,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,passive
42,passive,3,2,582,target,Ab OBJ.N5 Aa SBJ.N5 REVEAL-TR,OBJ-SBJ-V.TR,,,,,,,,,,,,passive
1,comprehension,3,2,583,target,Ab OBJ.N5 SBJ.N2 REVEAL-TR LOC.N4,OBJ-SBJ-V.TR-LOC,Aa OBJ.N5 SBJ.N2 PUSH-TR LOC.N4,OBJ-SBJ-V.TR-LOC,wrong_verb_wrong_adjective,,,,,,,,,comprehension
2,comprehension,3,2,584,target,Ab SBJ.N5 REVEAL-INTR Ab LOC.N4,SBJ-V.INTR-LOC,Ab SBJ.N5 GO-INTR Ab LOC.N4,SBJ-V.INTR-LOC,wrong_verb,,,,,,,,,comprehension
3,comprehension,3,2,585,target,Aa SBJ.N5 GO-INTR,SBJ-V.INTR,Ab SBJ.N5 GO-INTR,SBJ-V.INTR,wrong_adjective,,,,,,,,,comprehension
4,comprehension,3,2,586,target,Ab OBJ.N5 SBJ.N2 HIDE-TR,OBJ-SBJ-V.TR,OBJ.N2 Aa SBJ.N5 HIDE-TR,OBJ-SBJ-V.TR,wrong_adjective_swapped_roles,,,,,,,,,comprehension
5,comprehension,3,2,587,target,SBJ.N2 REVEAL-INTR LOC.N3,SBJ-V.INTR-LOC,SBJ.N3 JUMP-INTR LOC.N2,SBJ-V.INTR-LOC,swapped_roles_wrong_verb,,,,,,,,,comprehension
6,comprehension,3,2,588,target,OBJ.N5 Ab SBJ.N4 PUSH-TR LOC.N2,OBJ-SBJ-V.TR-LOC,Ab OBJ.N4 SBJ.N5 PUSH-TR LOC.N2,OBJ-SBJ-V.TR-LOC,swapped_roles,,,,,,,,,comprehension
7,comprehension,3,2,589,target,Ab OBJ.N5 SBJ.N2 HIDE-TR,OBJ-SBJ-V.TR,Aa OBJ.N5 SBJ.N2 PUSH-TR,OBJ-SBJ-V.TR,wrong_verb_wrong_adjective,,,,,,,,,comprehension
8,comprehension,3,2,590,target,Ab OBJ.N5 SBJ.N3 PUSH-TR Ab LOC.N1,OBJ-SBJ-V.TR-LOC,Ab OBJ.N5 SBJ.N3 HIDE-TR Ab LOC.N1,OBJ-SBJ-V.TR-LOC,wrong_verb,,,,,,,,,comprehension
9,comprehension,3,2,591,target,SBJ.N4 JUMP-INTR,SBJ-V.INTR,SBJ.N4 HIDE-INTR,SBJ-V.INTR,wrong_verb,,,,,,,,,comprehension
10,comprehension,3,2,592,target,SBJ.N3 REVEAL-INTR Ab LOC.N5,SBJ-V.INTR-LOC,Aa SBJ.N5 REVEAL-INTR LOC.N3,SBJ-V.INTR-LOC,wrong_adjective_swapped_roles,,,,,,,,,comprehension
11,comprehension,3,2,593,target,Ab SBJ.N5 HIDE-INTR,SBJ-V.INTR,Aa SBJ.N5 HIDE-INTR,SBJ-V.INTR,wrong_adjective,,,,,,,,,comprehension
12,comprehension,3,2,594,target,Ab OBJ.N5 Ab SBJ.N2 REVEAL-TR,OBJ-SBJ-V.TR,Ab OBJ.N2 Ab SBJ.N5 PUSH-TR,OBJ-SBJ-V.TR,swapped_roles_wrong_verb,,,,,,,,,comprehension
13,comprehension,3,2,595,target,SBJ.N5 REVEAL-INTR LOC.N4,SBJ-V.INTR-LOC,SBJ.N4 REVEAL-INTR LOC.N5,SBJ-V.INTR-LOC,swapped_roles,,,,,,,,,comprehension
14,comprehension,3,2,596,target,OBJ.N5 SBJ.N1 REVEAL-TR LOC.N3,OBJ-SBJ-V.TR-LOC,OBJ.N3 SBJ.N1 PUSH-TR LOC.N5,OBJ-SBJ-V.TR-LOC,swapped_roles_wrong_verb,,,,,,,,,comprehension
15,comprehension,3,2,597,target,SBJ.N1 REVEAL-INTR Ab LOC.N5,SBJ-V.INTR-LOC,SBJ.N1 HIDE-INTR Aa LOC.N5,SBJ-V.INTR-LOC,wrong_verb_wrong_adjective,,,,,,,,,comprehension
16,comprehension,3,2,598,target,Ab OBJ.N5 SBJ.N3 HIDE-TR Ab LOC.N1,OBJ-SBJ-V.TR-LOC,OBJ.N3 Ab SBJ.N5 HIDE-TR Aa LOC.N1,OBJ-SBJ-V.TR-LOC,wrong_adjective_swapped_roles,,,,,,,,,comprehension
17,comprehension,3,2,599,target,Aa SBJ.N5 HIDE-INTR,SBJ-V.INTR,Ab SBJ.N5 HIDE-INTR,SBJ-V.INTR,wrong_adjective,,,,,,,,,comprehension
18,comprehension,3,2,600,target,Ab OBJ.N5 Aa SBJ.N5 PUSH-TR,OBJ-SBJ-V.TR,Aa OBJ.N5 Ab SBJ.N5 PUSH-TR,OBJ-SBJ-V.TR,swapped_roles,,,,,,,,,comprehension
19,comprehension,3,2,601,target,SBJ.N2 GO-INTR,SBJ-V.INTR,SBJ.N2 JUMP-INTR,SBJ-V.INTR,wrong_verb,,,,,,,,,comprehension
20,comprehension,3,2,602,target,Ab SBJ.N4 REVEAL-INTR LOC.N2,SBJ-V.INTR-LOC,Aa SBJ.N4 HIDE-INTR LOC.N2,SBJ-V.INTR-LOC,wrong_verb_wrong_adjective,,,,,,,,,comprehension
21,comprehension,3,2,603,target,Ab OBJ.N5 SBJ.N2 HIDE-TR Ab LOC.N4,OBJ-SBJ-V.TR-LOC,OBJ.N2 Aa SBJ.N5 HIDE-TR Ab LOC.N4,OBJ-SBJ-V.TR-LOC,wrong_adjective_swapped_roles,,,,,,,,,comprehension
22,comprehension,3,2,604,target,OBJ.N5 Ab SBJ.N1 PUSH-TR,OBJ-SBJ-V.TR,OBJ.N5 Aa SBJ.N1 PUSH-TR,OBJ-SBJ-V.TR,wrong_adjective,,,,,,,,,comprehension
23,comprehension,3,2,605,target,Ab SBJ.N3 JUMP-INTR,SBJ-V.INTR,Aa SBJ.N3 REVEAL-INTR,SBJ-V.INTR,wrong_verb_wrong_adjective,,,,,,,,,comprehension
24,comprehension,3,2,606,target,Ab OBJ.N5 Ab SBJ.N3 REVEAL-TR LOC.N4,OBJ-SBJ-V.TR-LOC,Ab OBJ.N3 Ab SBJ.N5 PUSH-TR LOC.N4,OBJ-SBJ-V.TR-LOC,swapped_roles_wrong_verb,,,,,,,,,comprehension
25,comprehension,3,2,607,target,OBJ.N5 Ab SBJ.N4 PUSH-TR,OBJ-SBJ-V.TR,Ab OBJ.N4 SBJ.N5 PUSH-TR,OBJ-SBJ-V.TR,swapped_roles,,,,,,,,,comprehension
26,comprehension,3,2,608,target,Ab OBJ.N5 Ab SBJ.N2 HIDE-TR LOC.N4,OBJ-SBJ-V.TR-LOC,Ab OBJ.N5 Ab SBJ.N2 REVEAL-TR LOC.N4,OBJ-SBJ-V.TR-LOC,wrong_verb,,,,,,,,,comprehension
27,comprehension,3,2,609,target,OBJ.N5 Ab SBJ.N4 REVEAL-TR,OBJ-SBJ-V.TR,Aa OBJ.N4 SBJ.N5 REVEAL-TR,OBJ-SBJ-V.TR,wrong_adjective_swapped_roles,,,,,,,,,comprehension
28,comprehension,3,2,610,target,SBJ.N4 HIDE-INTR,SBJ-V.INTR,SBJ.N4 GO-INTR,SBJ-V.INTR,wrong_verb,,,,,,,,,comprehension
29,comprehension,3,2,611,target,Ab SBJ.N3 GO-INTR,SBJ-V.INTR,Aa SBJ.N3 GO-INTR,SBJ-V.INTR,wrong_adjective,,,,,,,,,comprehension
30,comprehension,3,2,612,target,OBJ.N5 Ab SBJ.N1 PUSH-TR Ab LOC.N4,OBJ-SBJ-V.TR-LOC,OBJ.N5 Ab SBJ.N4 HIDE-TR Ab LOC.N1,OBJ-SBJ-V.TR-LOC,swapped_roles_wrong_verb,,,,,,,,,comprehension
31,comprehension,3,2,613,target,Aa OBJ.N5 Ab SBJ.N5 REVEAL-TR,OBJ-SBJ-V.TR,Ab OBJ.N5 Aa SBJ.N5 REVEAL-TR,OBJ-SBJ-V.TR,swapped_roles,,,,,,,,,comprehension
32,comprehension,3,2,614,target,Ab SBJ.N5 JUMP-INTR,SBJ-V.INTR,Aa SBJ.N5 GO-INTR,SBJ-V.INTR,wrong_verb_wrong_adjective,,,,,,,,,comprehension
33,comprehension,3,2,615,target,OBJ.N5 SBJ.N2 HIDE-TR,OBJ-SBJ-V.TR,OBJ.N2 SBJ.N5 PUSH-TR,OBJ-SBJ-V.TR,swapped_roles_wrong_verb,,,,,,,,,comprehension
34,comprehension,3,2,616,target,Ab SBJ.N4 HIDE-INTR,SBJ-V.INTR,Aa SBJ.N4 HIDE-INTR,SBJ-V.INTR,wrong_adjective,,,,,,,,,comprehension
35,comprehension,3,2,617,target,Ab SBJ.N1 JUMP-INTR Aa LOC.N4,SBJ-V.INTR-LOC,Aa SBJ.N4 JUMP-INTR Aa LOC.N1,SBJ-V.INTR-LOC,wrong_adjective_swapped_roles,,,,,,,,,comprehension
36,comprehension,3,2,618,target,Aa SBJ.N5 GO-INTR Ab LOC.N3,SBJ-V.INTR-LOC,Ab SBJ.N3 GO-INTR Aa LOC.N5,SBJ-V.INTR-LOC,swapped_roles,,,,,,,,,comprehension
37,comprehension,3,2,619,target,SBJ.N1 GO-INTR Aa LOC.N4,SBJ-V.INTR-LOC,SBJ.N1 JUMP-INTR Ab LOC.N4,SBJ-V.INTR-LOC,wrong_verb_wrong_adjective,,,,,,,,,comprehension
38,comprehension,3,2,620,target,Aa SBJ.N2 HIDE-INTR Ab LOC.N5,SBJ-V.INTR-LOC,Aa SBJ.N2 GO-INTR Ab LOC.N5,SBJ-V.INTR-LOC,wrong_verb,,,,,,,,,comprehension
39,comprehension,3,2,621,target,SBJ.N4 JUMP-INTR Aa LOC.N5,SBJ-V.INTR-LOC,Ab SBJ.N5 JUMP-INTR LOC.N4,SBJ-V.INTR-LOC,wrong_adjective_swapped_roles,,,,,,,,,comprehension
40,comprehension,3,2,622,target,OBJ.N5 Ab SBJ.N3 HIDE-TR Ab LOC.N4,OBJ-SBJ-V.TR-LOC,OBJ.N5 Ab SBJ.N3 HIDE-TR Aa LOC.N4,OBJ-SBJ-V.TR-LOC,wrong_adjective,,,,,,,,,comprehension
41,comprehension,3,2,623,target,Ab OBJ.N5 Ab SBJ.N3 REVEAL-TR LOC.N4,OBJ-SBJ-V.TR-LOC,Ab OBJ.N5 SBJ.N4 HIDE-TR Ab LOC.N3,OBJ-SBJ-V.TR-LOC,swapped_roles_wrong_verb,,,,,,,,,comprehension
42,comprehension,3,2,624,target,OBJ.N5 Ab SBJ.N3 PUSH-TR,OBJ-SBJ-V.TR,Ab OBJ.N3 SBJ.N5 PUSH-TR,OBJ-SBJ-V.TR,swapped_roles,,,,,,,,,comprehension
1,production,3,2,625,target,Ab SBJ.N4 REVEAL-INTR LOC.N3,SBJ-V.INTR-LOC,,,,,,,,,HIDE|GO|N5|Aa,N5|N4|Aa|REVEAL|GO|HIDE|Ab|N3,,production
2,production,3,2,626,target,OBJ.N5 Ab SBJ.N4 PUSH-TR Ab LOC.N3,OBJ-SBJ-V.TR-LOC,,,,,,,,,JUMP|N2|N1|GO,GO|N3|JUMP|N1|Ab|N4|PUSH|N5|Ab|N2,,production
3,production,3,2,627,target,Ab OBJ.N5 SBJ.N4 HIDE-TR,OBJ-SBJ-V.TR,,,,,,,,,GO|N1|REVEAL|Aa,N4|GO|Ab|N1|Aa|HIDE|N5|REVEAL,,production
4,production,3,2,628,target,Aa SBJ.N5 JUMP-INTR,SBJ-V.INTR,,,,,,,,,Ab|HIDE|GO|N3,N3|HIDE|GO|JUMP|N5|Aa|Ab,,production
5,production,3,2,629,target,Ab SBJ.N3 REVEAL-INTR LOC.N5,SBJ-V.INTR-LOC,,,,,,,,,N1|PUSH|HIDE|Aa,REVEAL|PUSH|Aa|Ab|N5|HIDE|N3|N1,,production
6,production,3,2,630,target,Ab OBJ.N5 SBJ.N2 REVEAL-TR LOC.N4,OBJ-SBJ-V.TR-LOC,,,,,,,,,Aa|HIDE|N3|PUSH,Aa|Ab|N4|N2|N3|PUSH|REVEAL|HIDE|N5,,production
7,production,3,2,631,target,Ab OBJ.N5 SBJ.N3 HIDE-TR Ab LOC.N4,OBJ-SBJ-V.TR-LOC,,,,,,,,,N1|REVEAL|GO|Aa,N3|HIDE|N1|Aa|REVEAL|Ab|N4|N5|Ab|GO,,production
8,production,3,2,632,target,SBJ.N5 REVEAL-INTR Ab LOC.N3,SBJ-V.INTR-LOC,,,,,,,,,N2|N1|PUSH|JUMP,REVEAL|JUMP|PUSH|N2|N5|Ab|N3|N1,,production
9,production,3,2,633,target,OBJ.N5 Ab SBJ.N2 PUSH-TR,OBJ-SBJ-V.TR,,,,,,,,,N4|HIDE|N1|JUMP,N1|N2|JUMP|Ab|HIDE|N5|PUSH|N4,,production
10,production,3,2,634,target,SBJ.N3 HIDE-INTR,SBJ-V.INTR,,,,,,,,,PUSH|N5|N1|Ab,PUSH|N5|Ab|HIDE|N1|N3,,production
11,production,3,2,635,target,SBJ.N5 GO-INTR,SBJ-V.INTR,,,,,,,,,HIDE|Ab|N4|PUSH,HIDE|Ab|N4|PUSH|GO|N5,,production
12,production,3,2,636,target,OBJ.N5 Ab SBJ.N1 REVEAL-TR LOC.N2,OBJ-SBJ-V.TR-LOC,,,,,,,,,Aa|N3|HIDE|GO,GO|N3|Aa|Ab|N5|N1|N2|HIDE|REVEAL,,production
13,production,3,2,637,target,Ab SBJ.N4 REVEAL-INTR Ab LOC.N5,SBJ-V.INTR-LOC,,,,,,,,,N3|N1|N2|PUSH,Ab|REVEAL|N2|N5|Ab|PUSH|N4|N1|N3,,production
14,production,3,2,638,target,Ab OBJ.N5 SBJ.N2 HIDE-TR,OBJ-SBJ-V.TR,,,,,,,,,Aa|N3|N4|PUSH,Aa|N2|N4|PUSH|HIDE|N3|N5|Ab,,production
15,production,3,2,639,target,Ab SBJ.N2 REVEAL-INTR Ab LOC.N5,SBJ-V.INTR-LOC,,,,,,,,,N3|JUMP|N4|GO,REVEAL|JUMP|N2|Ab|Ab|N4|N3|N5|GO,,production
16,production,3,2,640,target,OBJ.N5 SBJ.N1 REVEAL-TR Ab LOC.N2,OBJ-SBJ-V.TR-LOC,,,,,,,,,HIDE|N4|GO|JUMP,GO|JUMP|REVEAL|N1|N4|N2|N5|HIDE|Ab,,production
17,production,3,2,641,target,Ab OBJ.N5 Ab SBJ.N4 PUSH-TR,OBJ-SBJ-V.TR,,,,,,,,,N1|N3|JUMP|GO,Ab|N5|N3|JUMP|GO|PUSH|Ab|N4|N1,,production
18,production,3,2,642,target,SBJ.N1 HIDE-INTR,SBJ-V.INTR,,,,,,,,,N3|N2|Ab|JUMP,N2|N3|HIDE|N1|JUMP|Ab,,production
19,production,3,2,643,target,Ab SBJ.N4 REVEAL-INTR Ab LOC.N5,SBJ-V.INTR-LOC,,,,,,,,,N3|GO|Aa|N1,N4|GO|Ab|Aa|N3|Ab|N1|N5|REVEAL,,production
20,production,3,2,644,target,Ab OBJ.N5 SBJ.N1 PUSH-TR Ab LOC.N3,OBJ-SBJ-V.TR-LOC,,,,,,,,,JUMP|HIDE|Aa|N2,PUSH|HIDE|N3|JUMP|Ab|N5|N2|N1|Aa|Ab,,production
21,production,3,2,645,target,Aa SBJ.N5 JUMP-INTR,SBJ-V.INTR,,,,,,,,,N1|REVEAL|Ab|GO,JUMP|GO|N1|REVEAL|N5|Ab|Aa,,production
22,production,3,2,646,target,Ab OBJ.N5 Ab SBJ.N3 HIDE-TR,OBJ-SBJ-V.TR,,,,,,,,,N1|N4|REVEAL|JUMP,HIDE|N3|N4|Ab|JUMP|N5|REVEAL|Ab|N1,,production
23,production,3,2,647,target,Ab OBJ.N5 Ab SBJ.N4 REVEAL-TR LOC.N1,OBJ-SBJ-V.TR-LOC,,,,,,,,,PUSH|GO|HIDE|N2,PUSH|Ab|Ab|N2|REVEAL|N5|GO|HIDE|N1|N4,,production
24,production,3,2,648,target,OBJ.N5 Ab SBJ.N2 REVEAL-TR,OBJ-SBJ-V.TR,,,,,,,,,HIDE|N4|N3|PUSH,N4|N2|N5|REVEAL|PUSH|Ab|N3|HIDE,,production
25,production,3,2,649,target,Ab SBJ.N3 GO-INTR,SBJ-V.INTR,,,,,,,,,Aa|N2|JUMP|N1,N3|N1|JUMP|Ab|Aa|N2|GO,,production
26,production,3,2,650,target,OBJ.N5 Ab SBJ.N3 PUSH-TR LOC.N1,OBJ-SBJ-V.TR-LOC,,,,,,,,,N2|REVEAL|HIDE|Aa,Aa|N2|Ab|PUSH|N3|REVEAL|N1|HIDE|N5,,production
27,production,3,2,651,target,SBJ.N2 HIDE-INTR,SBJ-V.INTR,,,,,,,,,REVEAL|N3|GO|Aa,REVEAL|Aa|N3|HIDE|GO|N2,,production
28,production,3,2,652,target,Ab OBJ.N5 SBJ.N3 HIDE-TR,OBJ-SBJ-V.TR,,,,,,,,,JUMP|N4|N1|PUSH,N3|JUMP|Ab|HIDE|N4|PUSH|N5|N1,,production
29,production,3,2,653,target,Ab SBJ.N3 JUMP-INTR,SBJ-V.INTR,,,,,,,,,N1|REVEAL|HIDE|N2,Ab|REVEAL|N1|N3|HIDE|JUMP|N2,,production
30,production,3,2,654,target,OBJ.N5 SBJ.N4 HIDE-TR Ab LOC.N2,OBJ-SBJ-V.TR-LOC,,,,,,,,,PUSH|GO|REVEAL|N3,N2|REVEAL|PUSH|HIDE|N5|Ab|N4|GO|N3,,production
31,production,3,2,655,target,OBJ.N5 SBJ.N3 PUSH-TR,OBJ-SBJ-V.TR,,,,,,,,,N1|N4|HIDE|N2,HIDE|N3|N1|N2|N4|PUSH|N5,,production
